Gender,10percentage,12graduation,12percentage,CollegeID,CollegeTier,collegeGPA,CollegeCityID,CollegeCityTier,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience
1,76.8,2009,83.6,2066,2,84.8,2066,1,2013,665,570,690,0.842248322257836,395,-1,469,-1,-1,-1,-1,-1.0208,-0.7866,-1.2196,0.2727,-0.8608
0,87.8,2006,73.83,3076,2,88.0,3076,0,2012,345,475,345,0.843123726665742,515,-1,-1,-1,-1,-1,-1,1.59199999999999,1.0858,-0.8157,-1.58287,0.3444
1,60.14,2007,66.0,2819,2,67.0,2819,0,2011,295,365,615,0.413838255788123,385,-1,-1,-1,-1,-1,-1,-0.1082,-0.2793,-1.7954,1.0024,-0.4455
1,62.0,2004,64.0,315,2,72.0,315,1,2012,415,485,445,0.765673581234011,485,-1,-1,-1,-1,-1,-1,1.7081,0.7119,0.7785,-0.3612,-0.6692
1,64.0,2004,53.0,6953,2,74.5,6953,0,2010,465,625,625,0.670743151433127,455,-1,-1,-1,-1,-1,-1,1.7465,0.8128,1.2525,-0.4078,0.6603
1,62.86,2007,69.04,1744,2,76.67,1744,0,2013,630,580,330,0.98374996654107,635,-1,-1,-1,-1,-1,-1,0.7027,0.2124,-1.2196,-0.8682,0.6721
1,72.0,2008,68.0,883,2,70.0,883,0,2015,315,395,320,0.356536487724475,495,-1,346,-1,-1,-1,-1,-0.5899,-0.6201,-0.1437,0.0192,-2.0105
1,75.0,2009,70.0,11637,2,72.0,11637,0,2013,495,605,545,0.356536487724475,425,-1,346,-1,-1,-1,-1,-0.6491,0.5008,0.5269,0.53233,0.6603
1,83.0,2009,76.0,10971,2,65.0,10971,0,2014,545,385,470,0.23780283983757,135,-1,315,-1,-1,-1,-1,-0.8772,0.7119,1.0859,-0.995,1.0554
0,84.0,2007,71.83,11583,2,61.32,11583,0,2011,495,535,425,0.0587928000083534,-1,200,-1,-1,-1,-1,-1,-0.880999999999999,0.9688,0.5269,-0.9953,0.9763
1,53.0,2004,61.0,66,2,64.0,66,0,2011,355,325,535,0.377551419424541,375,-1,-1,-1,-1,-1,-1,0.6646,-0.7473,1.1074,0.1798,0.3444
1,86.6,2009,73.2,347,2,75.0,347,0,2014,640,545,605,0.842248322257836,435,-1,469,-1,-1,-1,-1,-1.5953,-0.9531,0.01,0.7798,0.4805
1,73.4,2010,74.4,492,2,61.2,492,1,2014,650,440,445,0.486747008438193,375,-1,376,-1,-1,-1,-1,-0.5899,-1.6191,-0.7585,-0.4879,-3.3518
1,71.1,2009,71.01,186,2,69.0,186,0,2012,475,455,575,0.714529363243447,-1,-1,-1,435,-1,-1,-1,0.2009,0.2668,0.163999999999999,0.4148,0.0284
1,76.0,2010,71.0,7626,2,68.8,7626,0,2014,555,585,470,0.486747008438193,335,-1,376,-1,-1,-1,-1,-1.4517,-0.9531,-1.2196,0.2727,-1.244
1,72.0,2009,53.0,13964,2,73.5,13964,0,2013,465,420,500,0.356536487724475,475,-1,346,-1,-1,-1,-1,0.1282,0.3789,0.3174,-0.7415,0.6721
0,80.0,2009,90.0,8818,2,79.0,8818,1,2013,465,410,530,0.824666400671332,-1,400,-1,-1,-1,366,-1,0.7027,0.7119,-3.3713,0.2727,0.4805
1,90.8,2010,90.1,12832,2,67.7,12832,0,2014,525,530,595,0.486747008438193,485,-1,376,-1,-1,-1,-1,-0.3027,0.7119,-0.2974,1.1601,-0.4776
1,80.6,2008,63.0,462,2,72.58,462,1,2013,640,545,515,0.824666400671332,405,400,-1,-1,-1,473,-1,0.4155,-0.7866,0.1637,-0.7415,0.4805
0,81.0,2010,78.0,4450,2,65.0,4450,0,2014,630,520,545,0.493596387301038,495,324,-1,-1,-1,-1,-1,1.2772,0.8784,1.547,-0.8682,-0.2859
1,68.0,2010,67.0,13210,2,61.72,13210,0,2014,450,465,470,0.881620069530177,-1,420,-1,-1,-1,-1,-1,0.4155,0.5454,-0.4511,-1.6289,0.8637
1,82.8,2008,73.11,2766,2,71.81,2766,0,2012,510,495,340,0.538386892985096,-1,333,-1,-1,-1,-1,-1,1.5644,0.7119,-0.9122,-2.5163,-0.6692
1,89.23,2009,88.0,6189,2,75.2,6189,1,2013,685,620,750,0.910770164246022,-1,433,-1,-1,-1,-1,-1,-0.8772,-1.2861,0.7785,-0.3612,-0.8608
1,74.5,2009,61.2,23,2,68.9,23,0,2013,420,530,415,0.486747008438193,535,-1,376,-1,-1,-1,-1,1.9953,1.0449,1.2396,-1.7556,0.4805
1,78.3,2006,63.8,2162,2,72.0,2162,1,2012,465,335,365,0.308400582860308,355,-1,-1,-1,-1,-1,-1,-1.4992,-0.2012,0.2729,0.4148,-0.2875
1,89.0,2011,95.7,12941,2,72.0,12941,0,2015,545,530,495,0.744758354008939,425,-1,438,-1,-1,-1,-1,-0.3027,0.7119,0.4711,0.3995,-0.6692
1,81.6,2009,85.4,13741,2,63.79,13741,0,2013,395,485,445,0.356536487724475,375,-1,346,-1,-1,-1,-1,-1.1644,-1.1196,-1.8344,-0.4879,-3.735
0,86.2,2010,84.3,4609,2,72.6,4609,1,2014,535,590,430,0.338786347219528,325,292,-1,-1,-1,-1,-1,1.2772,-0.2871,-0.2974,-1.6289,0.0973
0,84.0,2006,71.0,2528,2,73.5,2528,0,2012,535,460,340,0.985461394326131,325,500,-1,-1,-1,-1,-1,0.3555,0.1888,0.672,0.8848,-0.406
0,74.0,2008,76.44,3238,2,70.0,3238,0,2012,475,535,530,0.843123726665742,515,-1,-1,-1,-1,-1,-1,1.7081,1.2114,1.3933,0.5262,0.4805
0,79.4,2007,83.2,429,2,83.54,429,0,2011,525,565,605,0.864685413370085,525,-1,-1,-1,-1,-1,-1,-1.0355,0.5008,-0.1988,-0.0552,1.2923
0,85.0,2009,84.17,4032,2,69.98,4032,0,2012,495,615,494,0.910770164246022,465,433,-1,-1,-1,-1,-1,0.5591,-0.2871,0.4711,-1.7556,-0.6692
0,93.44,2010,86.0,1140,2,79.95,1140,1,2014,745,545,500,0.881620069530177,415,420,-1,-1,-1,-1,-1,0.8463,-0.1206,0.7785,-0.8682,0.0973
1,74.5,2010,62.0,387,2,63.82,387,0,2015,615,470,560,0.459015840492937,-1,-1,-1,376,-1,-1,-1,0.2718,0.7119,-0.4511,0.653,0.4805
1,74.0,2006,72.0,2093,2,72.7,2093,0,2013,415,485,545,0.563267823666597,425,-1,-1,-1,-1,-1,-1,-0.4173,0.5008,1.1074,-0.0552,-0.4455
1,92.0,2009,72.0,10209,2,66.0,10209,1,2013,500,440,500,0.819416529835888,505,-1,-1,-1,-1,-1,-1,-2.457,-0.9531,-0.7585,0.9066,0.0973
1,82.56,2010,81.66,1866,2,73.56,1866,1,2014,520,525,455,0.655766942617211,-1,356,-1,-1,-1,366,-1,-0.4463,-0.6201,0.1637,1.0333,1.0554
1,58.0,2007,63.0,11759,2,55.0,11759,0,2014,265,340,265,0.165633091512476,305,-1,-1,-1,-1,-1,-1,-0.4463,-0.9531,0.01,1.2869,-1.0524
1,76.0,2010,69.0,2045,2,67.1,2045,1,2014,485,415,455,0.0409993103614119,555,-1,223,-1,-1,-1,-1,-0.7335,-0.1206,0.3174,0.7798,-0.2859
1,77.4,2007,88.1,8970,2,65.61,8970,1,2011,580,595,720,-1.0,-1,-1,-1,-1,-1,-1,-1,-0.2632,1.5081,0.2113,-1.3255,-0.0844
1,65.0,2008,70.4,10266,2,58.13,10266,1,2013,615,620,545,0.0957537630042686,315,-1,-1,-1,-1,-1,-1,-0.8772,-0.1206,0.1637,1.2869,1.247
0,60.0,2010,73.0,6408,2,75.16,6408,0,2014,450,555,500,-1.0,-1,-1,-1,-1,-1,-1,-1,1.2772,-1.1196,0.01,0.9066,0.4805
1,69.0,2010,83.6,1843,2,66.23,1843,1,2014,405,495,535,0.144789889482462,455,-1,284,-1,-1,-1,-1,1.2772,0.3789,-0.6048,0.1459,-0.4776
0,76.2,2008,72.6,8954,2,74.7,8954,0,2012,510,665,455,0.843123726665742,515,-1,-1,-1,-1,-1,-1,-0.1082,0.2668,-0.2714,0.2973,-0.9194
1,71.0,2008,73.0,7160,2,69.2,7160,0,2013,360,435,120,0.356536487724475,375,300,346,-1,-1,-1,-1,0.3941,-0.1232,-0.6343,1.0611,-0.1295
0,82.2,2010,68.8,14004,2,74.0,14004,0,2014,580,545,390,0.207392169717661,375,260,-1,-1,-1,-1,-1,-0.5899,1.0449,0.9322,-0.7415,1.4386
1,70.14,2009,75.2,7814,2,80.9,7814,0,2013,650,615,525,-1.0,615,-1,-1,-1,-1,-1,-1,0.4155,0.5454,-0.6048,-0.995,-0.4776
1,92.4,2009,82.4,8811,2,71.16,8811,1,2014,590,525,705,0.661834475840071,315,-1,-1,-1,446,-1,-1,-1.7389,0.0459,-2.1418,0.9066,-0.8608
0,88.4,2006,79.2,332,1,69.54,332,0,2011,525,705,524,-1.0,-1,-1,-1,-1,-1,-1,-1,0.9737,-0.1232,-1.0697,1.5899,0.9763
1,87.2,2009,87.0,13,1,74.62,13,1,2013,675,640,825,0.960603251997053,495,466,-1,-1,-1,-1,-1,-1.8825,0.7119,0.1637,0.3995,-1.0524
1,73.0,2008,70.0,6434,2,60.0,6434,0,2012,505,505,355,0.165633091512476,305,-1,-1,-1,-1,-1,-1,0.3941,1.2808,1.688,-0.08457,-0.2875
0,81.0,2009,76.0,350,2,77.34,350,0,2013,440,535,485,0.282788144938598,-1,-1,-1,-1,-1,-1,-1,-0.3027,-0.1206,0.1637,0.1459,0.2889
1,75.83,2007,62.0,2692,2,71.0,2692,0,2011,425,355,425,0.600057182338341,435,-1,-1,-1,-1,-1,-1,-0.2628,0.3448,0.0914,-0.5253,0.1864
1,81.0,2007,86.0,255,2,73.0,255,0,2011,415,375,565,0.124502074009537,445,233,-1,-1,-1,-1,-1,-0.4173,-1.0593,-0.1988,0.0623,0.3444
1,83.66,2007,80.0,7765,2,75.22,7765,0,2012,495,655,605,0.694479327708463,255,366,-1,-1,-1,-1,-1,1.5644,1.5444,1.2396,-1.3753,0.0973
0,71.0,2009,68.0,7869,2,70.86,7869,0,2013,430,510,405,0.356536487724475,465,-1,346,-1,-1,-1,-1,1.5644,1.0449,0.3174,-1.8824,1.0554
1,86.2,2006,60.2,3918,2,65.2,3918,1,2011,545,505,695,0.884122511593735,535,-1,-1,-1,-1,-1,-1,1.4374,-0.2793,-0.6343,-2.0529,-0.6035
0,71.6,2011,64.4,57,2,71.02,57,0,2015,475,520,485,0.486747008438193,405,-1,376,-1,-1,-1,-1,-1.4517,0.3789,-0.4511,1.9207,0.0973
1,79.86,2007,78.16,1950,2,58.26,1950,0,2011,455,445,455,0.229481754911755,-1,266,-1,-1,-1,260,-1,-2.1175,-1.6833,1.1074,1.0024,-0.2875
1,87.3,2008,82.0,8099,2,72.0,8099,0,2012,405,545,505,0.735795709224656,475,-1,-1,-1,-1,-1,-1,-0.4173,-2.1513,0.2366,-0.2902,-1.2354
1,77.7,2008,64.1,4889,2,76.2,4889,1,2012,475,385,405,0.377551419424541,375,-1,-1,-1,-1,-1,-1,-2.5811,-1.0593,-0.0537,1.11982999999999,-0.2875
1,81.25,2009,75.85,577,2,81.0,577,1,2013,545,530,630,0.622642915849938,755,-1,407,-1,-1,-1,-1,0.5591,0.5454,0.4711,-0.6147,1.247
1,67.0,2010,76.0,272,2,72.63,272,0,2014,500,440,445,0.829584599793067,345,-1,-1,469,-1,-1,-1,-2.0262,0.0459,0.3174,0.1459,0.2889
0,64.0,2006,68.0,712,2,61.0,712,0,2010,465,545,645,0.538386892985096,445,333,-1,-1,-1,-1,-1,1.1283,0.0328,0.2366,-1.8179,-1.2354
1,80.0,2008,77.0,11759,2,75.0,11759,0,2013,545,555,765,0.824666400671332,-1,400,-1,-1,-1,206,-1,-2.8879,-4.2831,-3.2176,-1.1218,-5.4595
1,87.31,2011,86.31,242,2,72.1,242,0,2014,640,625,390,0.409952199359665,325,-1,-1,-1,-1,-1,-1,-0.0154,0.2124,-0.1437,0.5262,-0.2859
1,75.71,2004,53.44,1383,2,79.6,1383,0,2012,305,555,645,0.901489571371033,545,-1,-1,-1,-1,-1,-1,0.3941,0.1888,-0.0537,0.1798,0.0284
1,75.0,2009,64.0,184,2,67.0,184,0,2014,510,480,485,-1.0,-1,-1,-1,-1,-1,-1,-1,-0.159,0.8784,1.2396,0.2727,-0.6692
0,80.0,2008,71.17,231,2,61.0,231,0,2013,465,440,310,0.413838255788123,385,-1,-1,-1,-1,-1,-1,0.51,1.2808,-0.9245,-0.9659,-0.2875
1,65.66,2008,71.66,9737,2,65.0,9737,0,2013,570,510,470,0.694479327708463,-1,366,-1,-1,-1,393,-1,1.1336,1.7109,0.3174,-2.2627,1.4386
1,72.0,2006,64.0,3427,2,78.0,3427,0,2012,405,485,495,0.165633091512476,305,-1,-1,-1,-1,-1,-1,-1.6538,-1.8393,-0.9245,1.3549,-0.5245
1,58.0,2004,67.0,348,2,65.0,348,0,2012,415,405,365,0.563267823666597,425,466,-1,-1,-1,-1,-1,0.2009,-1.2543,-0.3803,1.4724,-0.7615
1,61.0,2006,61.0,8160,2,72.0,8160,0,2011,360,460,355,0.450876584483451,395,-1,-1,-1,-1,-1,-1,-0.7335,-0.6201,-1.0659,1.0333,-1.8189
1,55.6,2005,50.8,12992,2,80.03,12992,1,2014,440,425,370,0.23780283983757,415,-1,315,-1,-1,-1,-1,-0.0154,0.8784,1.2396,1.2869,0.8637
1,72.5,2008,63.2,6624,2,61.18,6624,0,2013,465,410,330,0.356536487724475,445,-1,346,-1,-1,-1,-1,0.1282,0.2124,1.0859,-0.4879,0.2889
1,91.0,2010,75.0,272,2,67.77,272,0,2014,475,545,590,0.459015840492937,-1,-1,-1,376,-1,-1,-1,0.7027,1.0449,0.6248,-1.2486,-0.4776
1,73.0,2009,68.16,137,2,66.26,137,0,2013,510,495,560,0.991230625262871,575,-1,592,-1,-1,-1,-1,-0.3027,0.0459,-0.9122,-2.0092,-0.4776
1,76.0,2006,74.2,51,2,76.2,51,0,2011,445,475,675,0.945134855960355,-1,-1,-1,526,-1,-1,-1,0.9737,0.3448,0.2366,-0.6428,-0.7615
0,89.0,2010,82.0,8351,1,72.0,8351,0,2014,660,620,765,0.842248322257836,565,-1,469,-1,-1,-1,-1,0.7027,1.2114,0.3174,-1.5021,-0.0943
1,54.8,2007,61.6,44,2,73.3,44,0,2013,415,645,735,0.968237495890543,605,-1,-1,-1,-1,-1,-1,0.1282,-0.1206,-1.3733,-1.1218,-0.4776
1,73.0,2008,47.2,121,1,81.2,121,0,2013,545,610,560,-1.0,505,-1,-1,-1,-1,-1,-1,-0.3027,-2.6181,-1.9881,-1.1218,-1.4356
0,70.0,2008,61.0,1083,2,70.0,1083,0,2012,405,410,325,0.0223132859867406,195,-1,-1,313,-1,-1,-1,1.5644,0.7119,0.7785,0.3995,0.2889
1,74.33,2008,82.2,4948,2,77.75,4948,1,2012,380,520,545,0.960603251997053,-1,466,-1,-1,-1,-1,-1,0.7419,0.6568,-0.4891,0.2679,-0.7615
0,78.53,2006,74.14,9084,2,63.23,9084,0,2011,625,635,475,0.735795709224656,475,-1,-1,-1,-1,-1,-1,-0.5719,1.1248,0.672,0.1798,1.2923
0,66.8,2008,64.33,66,2,75.65,66,0,2014,450,580,385,0.744758354008939,375,-1,438,-1,-1,-1,-1,-0.3027,1.3779,1.0859,-0.3612,1.0554
0,84.8,2009,81.2,7627,2,73.8,7627,0,2013,425,565,565,0.376059586651545,-1,300,-1,-1,-1,-1,-1,-0.1082,-0.5523,-1.3599,-0.7603,-0.4455
1,70.0,2006,60.0,4948,2,65.0,4948,1,2010,495,515,495,0.450876584483451,395,-1,-1,-1,-1,-1,-1,-0.4173,0.1888,1.688,-0.0552,0.8183
1,84.0,2004,67.0,9019,2,65.05,9019,0,2011,515,575,595,0.840840968763718,-1,-1,-1,473,-1,-1,-1,-1.4992,0.5008,-0.9245,-0.6428,-0.6035
1,69.0,2007,66.6,8711,2,67.0,8711,0,2012,455,495,544,-1.0,455,-1,376,-1,-1,-1,-1,0.5591,-0.2871,0.1637,0.1459,0.2889
1,74.0,2007,66.0,3801,2,80.07,3801,0,2012,595,515,495,0.735795709224656,475,-1,-1,-1,-1,-1,-1,1.4374,0.9688,-0.7068,0.0623,0.1864
1,64.0,2009,60.01,55,2,60.0,55,0,2017,500,425,250,0.0531603052826837,-1,196,-1,-1,420,-1,-1,1.5644,0.8784,1.7007,-0.4879,1.247
0,92.0,2010,81.0,37,2,74.88,37,1,2014,640,510,475,0.446198249677897,395,-1,-1,-1,-1,-1,-1,0.4155,0.8784,0.7785,-0.4879,-0.4776
1,81.5,2009,83.16,436,1,71.44,436,0,2014,605,585,580,0.661834475840071,-1,-1,-1,-1,446,-1,-1,-1.5953,-0.1206,-0.2974,-0.995,-0.8608
0,76.0,2007,58.0,903,2,74.0,903,0,2013,405,510,330,0.356536487724475,435,-1,346,-1,-1,-1,-1,0.99,0.5454,0.1637,-1.1218,0.0973
1,71.0,2007,83.0,2162,2,58.0,2162,1,2011,505,455,475,0.229481754911755,-1,266,-1,-1,-1,393,-1,-1.3025,-0.1232,-0.0933,-0.5958,-1.6662
0,89.6,2008,69.6,7255,2,69.0,7255,0,2014,465,580,440,0.486747008438193,445,-1,376,-1,-1,-1,-1,-1.4517,-0.6201,-0.4511,0.653,-1.0524
1,50.66,2004,55.33,331,2,57.92,331,1,2011,445,325,195,0.488347976782714,405,-1,-1,-1,-1,-1,-1,1.2828,-1.3713,0.8171,0.8848,0.5024
1,72.33,2009,67.0,4450,2,70.84,4450,0,2013,535,470,620,0.953899775079926,495,-1,530,-1,-1,-1,-1,-0.8772,-1.8855,-0.0319,2.4278,-0.8782
1,64.0,2007,61.0,2563,2,75.0,2563,0,2012,495,475,575,0.450876584483451,395,-1,-1,-1,-1,-1,-1,-0.1855,0.6568,0.8171,0.44423,-1.5513
1,82.0,2006,63.0,712,2,69.11,712,0,2010,475,485,464,0.488347976782714,405,-1,-1,-1,-1,-1,-1,0.0464,-0.2793,-1.0697,0.2973,-1.0774
0,89.0,2009,88.8,1982,2,79.22,1982,0,2013,475,610,695,0.916869961103619,555,-1,-1,-1,-1,-1,-1,0.4155,1.2114,0.01,-1.1218,0.2889
0,88.3,2006,87.0,820,2,70.44,820,1,2012,370,535,500,0.635978756456794,445,-1,-1,-1,-1,-1,-1,0.5591,-0.2871,0.01,-0.3612,0.2889
1,61.6,2007,61.2,1155,2,67.08,1155,0,2012,405,460,450,0.842248322257836,365,-1,469,-1,-1,-1,-1,1.2772,-0.2871,2.008,0.1459,0.8637
0,82.5,2006,85.23,5812,2,77.8,5812,1,2011,555,595,675,0.960903087163164,595,-1,-1,-1,-1,-1,-1,-1.3447,-0.7473,-0.7794,1.1199,-0.2875
0,69.73,2008,75.5,8743,2,65.0,8743,0,2012,395,425,554,0.660334987737014,-1,-1,-1,435,-1,-1,-1,-0.0154,0.0459,-1.2196,-1.1218,0.2889
1,76.64,2010,61.16,3547,2,61.48,3547,0,2014,535,455,355,0.0409993103614119,425,-1,223,-1,-1,-1,-1,-0.0154,0.3789,1.2396,-0.8682,0.8637
0,70.3,2009,64.57,3603,2,60.0,3603,0,2013,535,390,470,0.243208656725607,-1,233,-1,-1,340,-1,-1,1.1336,0.8784,-0.1437,2.4278,1.247
1,84.0,2009,78.0,66,2,60.0,66,0,2013,730,450,530,0.376059586651545,-1,300,-1,-1,-1,-1,-1,-0.0154,0.7119,1.7007,-0.995,-1.244
1,71.4,2007,81.75,6996,2,70.0,6996,1,2010,345,475,225,0.525922584252055,415,-1,-1,-1,-1,-1,-1,0.8192,1.2808,1.2525,-0.1727,0.8183
1,57.5,2009,59.2,2412,2,74.28,2412,0,2014,370,460,500,0.144789889482462,505,-1,284,-1,-1,-1,-1,0.99,1.0449,0.6248,0.2727,0.6721
1,86.4,2010,82.8,347,2,70.0,347,0,2014,590,500,530,0.649389714846691,345,356,-1,-1,-1,-1,-1,0.8463,0.7119,0.9322,-0.3612,1.247
1,83.0,2008,96.2,3174,2,74.26,3174,0,2012,505,415,535,0.824666400671332,-1,400,-1,-1,-1,313,-1,0.8192,0.9688,0.0552,-0.5253,0.8183
1,72.3,2008,60.2,8546,2,69.38,8546,1,2013,555,475,415,0.694479327708463,-1,366,-1,-1,-1,393,-1,1.4208,0.5454,-0.2974,1.0333,-0.6692
1,66.0,2007,62.0,8517,2,75.0,8517,0,2013,335,325,270,0.563267823666597,425,-1,-1,-1,-1,-1,-1,1.1336,1.3476,0.1357,0.2727,0.376
1,86.8,2009,88.4,14521,2,75.2,14521,1,2013,440,545,605,-1.0,375,-1,-1,-1,-1,-1,-1,0.5591,-0.1206,1.0859,-0.8682,0.0973
1,67.2,2007,60.8,13845,2,71.02,13845,0,2012,450,535,680,0.735795709224656,475,-1,-1,-1,-1,-1,-1,0.4155,-0.4536,-0.1437,-0.995,-1.0524
0,77.0,2008,79.0,8541,2,86.0,8541,0,2012,405,390,295,0.112139438207403,-1,228,-1,-1,-1,286,-1,-0.0154,0.2124,0.3174,-1.5021,1.247
1,57.78,2005,45.5,462,2,67.0,462,1,2011,455,445,544,0.765673581234011,485,-1,-1,-1,-1,-1,-1,0.0464,-0.2793,0.0914,-1.1128,-0.1295
1,69.0,2008,65.0,64,2,61.8,64,0,2014,520,560,515,0.943272157866555,-1,452,-1,-1,-1,-1,-1,-1.7389,-0.2871,0.7785,2.1743,-0.2859
1,65.0,2007,64.0,15349,2,72.14,15349,0,2013,500,500,370,0.655766942617211,-1,-1,-1,-1,-1,366,-1,1.5644,0.5454,0.1637,-1.6289,1.0554
1,77.8,2010,78.2,167,2,62.24,167,0,2014,455,605,690,0.783303536670298,465,388,-1,-1,-1,-1,-1,-0.4463,-1.1196,0.7785,-1.6289,0.0973
1,79.6,2010,69.6,8350,2,72.52,8350,0,2014,325,525,530,0.207392169717661,425,260,-1,-1,-1,-1,-1,0.1282,1.3779,0.3174,0.2727,-0.2859
1,72.0,2006,72.0,6874,2,64.45,6874,0,2010,495,245,425,0.376059586651545,385,300,-1,-1,-1,-1,-1,-0.880999999999999,0.1888,-0.1988,-1.2303,0.3444
1,77.9,2009,82.75,9481,2,67.2,9481,0,2013,570,495,620,0.538386892985096,375,333,-1,-1,-1,-1,-1,0.4155,0.8784,0.01,-2.136,-0.2859
1,78.08,2010,80.8,9282,2,62.67,9282,0,2014,650,540,380,0.459015840492937,225,-1,-1,376,-1,-1,-1,1.1336,0.3789,0.01,-0.4879,0.4805
0,72.0,2007,69.0,378,2,72.0,378,0,2011,505,345,365,0.342314899911815,365,-1,-1,-1,-1,-1,-1,0.51,0.1888,0.2366,-0.4078,0.5024
1,89.0,2010,95.4,13941,2,69.0,13941,0,2014,700,495,510,-1.0,295,-1,-1,-1,-1,-1,-1,0.99,0.3789,0.6248,-0.8682,0.6721
1,63.0,2010,74.83,11010,2,66.08,11010,1,2014,430,555,460,0.338786347219528,445,292,376,-1,-1,356,-1,-0.4463,-1.1196,0.1637,-1.2486,-1.0524
1,78.83,2008,90.2,8818,2,74.82,8818,1,2012,495,395,615,0.376059586651545,-1,300,-1,-1,-1,-1,-1,0.0464,0.9688,-0.2714,-0.6428,-0.2875
1,77.0,2009,85.0,2485,2,68.0,2485,1,2013,545,370,415,-1.0,345,-1,223,-1,-1,-1,-1,-0.7335,-0.2871,1.0859,-0.995,1.4386
1,75.0,2008,85.0,8982,2,74.53,8982,0,2012,500,535,765,0.943272157866555,-1,452,-1,-1,-1,-1,-1,0.1282,1.2114,1.8543,-0.4879,0.6721
0,81.0,2009,74.4,2097,2,70.0,2097,0,2013,530,450,425,0.229481754911755,375,266,-1,-1,-1,-1,-1,-0.3027,0.2124,-0.1437,0.9066,0.0973
0,74.9,2009,62.9,8546,2,70.0,8546,1,2013,520,580,415,0.843123726665742,515,-1,-1,-1,-1,-1,-1,0.2718,-1.2861,0.1637,1.0333,-1.4356
1,93.3,2010,93.5,222,2,84.0,222,0,2015,675,630,590,0.903940782098604,485,-1,-1,500,-1,-1,-1,0.4155,1.3779,0.4711,-0.7415,1.0554
0,89.6,2007,95.4,1422,2,74.7,1422,0,2011,595,595,645,0.376059586651545,-1,300,-1,-1,-1,-1,-1,0.3555,0.6568,-0.344,1.0024,0.6603
1,52.0,2008,56.0,1618,2,70.0,1618,0,2012,380,375,370,0.23780283983757,435,-1,315,-1,-1,-1,-1,-1.4517,0.5454,0.9322,0.0192,-0.6692
0,48.8,2005,48.8,2318,2,72.5,2318,1,2014,430,385,295,0.911395278391328,515,-1,500,-1,-1,-1,-1,0.99,0.3789,1.0859,0.653,0.4805
0,85.4,2009,91.4,14520,2,81.1,14520,1,2013,475,485,405,0.207392169717661,285,260,-1,-1,-1,-1,-1,0.99,1.2114,1.3933,2.5546,0.6721
1,67.1,2008,70.4,79,2,62.0,79,0,2012,465,425,575,0.229481754911755,305,266,-1,-1,-1,-1,-1,1.59199999999999,0.5008,0.3817,-1.1128,0.1864
0,90.3,2009,96.8,1141,2,82.0,1141,0,2013,475,555,605,0.895776501560385,405,366,-1,-1,526,-1,-1,1.8517,1.2114,2.1617,-2.2627,0.4805
1,78.0,2008,69.0,14720,2,68.0,14720,0,2013,675,545,525,0.23780283983757,395,-1,315,-1,-1,-1,-1,-0.3027,-0.6201,-2.2954,-0.1076,-0.2859
1,46.24,2007,52.5,2320,2,73.0,2320,1,2013,310,375,295,-1.0,-1,-1,-1,-1,-1,-1,-1,0.8463,0.3789,0.6248,1.2869,0.4805
1,84.8,2007,84.0,547,2,73.66,547,0,2011,465,505,595,0.942116551485008,575,-1,-1,-1,-1,-1,-1,-0.2628,0.6568,0.672,0.2973,-0.6035
1,81.0,2007,86.0,4441,1,72.29,4441,0,2011,495,605,715,0.968237495890543,605,-1,-1,-1,-1,-1,-1,-2.272,1.1248,0.8171,-0.4078,-0.4455
1,70.4,2008,69.2,167,2,70.0,167,0,2012,565,635,715,0.884122511593735,535,-1,-1,-1,-1,-1,-1,-1.4992,-0.5913,-1.0697,-0.5253,-1.2354
1,91.4,2007,86.0,250,1,90.24,250,0,2013,655,625,675,0.974396112538398,615,-1,-1,-1,-1,-1,-1,-1.0355,0.9688,-1.0697,0.1798,-0.6035
0,88.8,2007,78.4,6041,2,80.0,6041,0,2012,485,525,575,0.972898708749625,425,-1,-1,-1,-1,-1,-1,0.99,0.3789,0.01,-0.4879,0.2889
1,75.83,2007,92.3,5003,2,69.12,5003,0,2011,395,345,505,0.563267823666597,425,-1,-1,-1,-1,-1,-1,-0.1082,0.8128,0.5269,-0.5253,-0.9194
0,93.0,2010,88.2,11993,2,90.0,11993,0,2014,510,530,520,0.0531603052826837,365,196,-1,-1,-1,-1,-1,0.4155,0.2124,-0.2974,-0.4879,1.4386
1,72.0,2010,71.0,7557,2,72.46,7557,1,2014,475,360,570,0.563267823666597,425,-1,-1,-1,-1,-1,-1,0.5591,1.0449,0.9322,-0.1076,0.0973
1,48.5,2002,59.77,17,2,64.0,17,1,2011,335,515,565,0.942116551485008,575,-1,-1,-1,-1,-1,-1,-2.1175,-3.0874,-2.6662,0.0623,-3.4471
1,57.88,2001,52.0,397,2,60.0,397,0,2010,355,405,395,0.450876584483451,395,-1,-1,-1,-1,-1,-1,-0.4173,-2.1513,0.5269,-0.7603,-1.7093
1,85.3,2010,85.4,1038,2,79.39,1038,1,2014,350,470,430,0.486747008438193,465,-1,376,-1,-1,-1,-1,-3.7496,-5.6151,-3.8324,-0.4879,-7.3757
